CompID,ReducedFormula,Composition,Au,Az,BOG,Bulk,Bprime,C11,C12,C44,Crystal,Eform,Eform_str,LattPara,Poisson,Shear,Etot,sws,Youngs,bcc2hcp,bcc2sublatt,Smix,Gmix,radius,volume,CONC0,CONC1,CONC2,CONC3,CONC4,CONC5,CONC6,CONC7,CONC8,CONC9,CONC10,CONC11,CONC12,CONC13,CONC14,Sconf,Eform_BOKAS,amass,VEC,E_negativity,density,Tm_ROM,Exp_Bulk_ROM,Exp_Shear_ROM,Exp_Youngs_ROM,Exp_Poisson_ROM,radius_DELTA,volume_DELTA,Exp_Shear_ROM_DELTA,Exp_Youngs_ROM_DELTA,Exp_Bulk_ROM_DELTA,radius_DISTORT,volume_DISTORT,Exp_Shear_DISTORT,Exp_Youngs_DISTORT,Exp_Bulk_DISTORT,ElasticEnergy,SH_ratio,Vicker_M1,Compress_M1,sigma_y0,delta_Eb0,Elong_M1,Compress_M2,radius_TC,Hmix_TC,Gmix_TC,bcc2hcp_Gmix_TC2CPA,bcc2hcp_Gmix_TC,Hmix_str_TC,Gmix_str_TC,bcc2hcp_Gmix_TC_diff,radius_TC_DELTA,radius_TC_DISTORT,Exp_Surf_ROM,Cal_Surf_ROM,radius_TC_DISTORT_Max,volume_DISTORT_Max,Exp_Shear_DISTORT_Max,Exp_Youngs_DISTORT_Max,ShearBurger,ShearBurger_Surf,Exp_Poisson_Comp,E_GBR_ROM,DOS_EF_ROM,E_USF_ROM,USF_Surf,Exp_Az_ROM,Compress_M3,Compress_M4,b2h_ROM,Elong_M2,Elong_M3,Elong_M4,D_Surf_GBR_ROM,ShearBurger_D_Surf_GBR,bcc2laves,laves_substrs,bcc2laves_2,laves_substrs_2,bcc2b2,b2_substrs,bcc2b2_2,b2_substrs_2,bcc2subss,subss_substrs,bcc2subss_2,subss_substrs_2
1250,Ti2V3Cr5,Ti20V30Cr50,0.46098575,0.54319488,2.88659678,197.7460336,3.97764386,325.636475,130.6632895,52.95421814,bcc,0.06595142,0.0489302,2.96555833,0.34471713,67.78028452,-1962.009065,2.75930117,182.2906189,0.36334588,1000,0.08872862,-0.0227772,1.47842723,13.57290075,0,0,0,0.2,0,0,0,0.3,0.5,0,0,0,0,0,0,0.00008873,-0.02526713,50.8539,5.3,1.627,6.22158423,2133.1,150.4,80.4,201.1,0.28,0.04744663,0.14885833,0.43054233,0.3879206,0.14439677,0.03523149,0.10488638,0.34275448,0.309191,0.12216815,0.15699161,14.57942435,4.44301842,12.63838971,2671.888568,2.68004134,2.65408668,22.36926958,1.4797715,0.01298179,-0.0217993,0.31911461,0.04426295,-0.00403943,-0.03882052,0.27485165,0.05011173,0.03755428,2.3566,3.1641,0.01778036,0.04861028,0.17129723,0.15440733,20.92606501,8.87976959,1.77777778,1.362,2.7196,1.325,0.5622507,0.8253412,9.15924566,8.76610602,0.271,0,6.37839146,14.99810243,1.8021,11.61204429,0.00454428,"('V13Ti20', 'Cr50V17')",-0.06821601,"('TiCr2', 'V30Cr9')",0.00067097,"('Ti2V3', 'Cr')",-0.01242039,"('VCr', 'Ti20Cr20')",-0.01878914,"('V30Cr50', 'Ti20')",-0.02304856,"('V30Cr49', 'Ti20Cr1')"
1042,Ti(VCr2)3,Ti10V30Cr60,0.61634837,0.49551296,2.58678461,210.4886595,3.99678181,384.264574,131.3044129,62.67251945,bcc,0.01142375,0.00291314,2.92679296,0.32877404,83.35617356,-2001.428064,2.72323196,221.5230389,0.42485384,1000,0.07737897,-0.06595522,1.4598684,13.04192217,0,0,0,0.1,0,0,0,0.3,0.6,0,0,0,0,0,0,0.00007738,-0.03549989,51.26681,5.5,1.639,6.52745798,2157,155.9,87.5,217.4,0.269,0.03809431,0.12214012,0.38503432,0.34735891,0.10471149,0.02719213,0.08101097,0.33087847,0.29623343,0.08656251,0.16002735,20.46716229,4.52385767,13.76853645,2218.932498,2.44188022,1.95219469,24.17990938,1.4602178,-0.00815484,-0.03777213,0.37820212,0.05800438,-0.01666545,-0.04628274,0.32019775,0.04127711,0.03004312,2.3766,3.263,0.01631471,0.04360224,0.18212204,0.16301302,22.47307759,9.45597812,1.73597811,1.5035,2.29276,1.4855,0.6250526,0.7826206,4.66449068,6.72215765,0.323,0.24826533,6.29897089,13.17689649,1.7595,12.77242262,0.04962315,"('V23Ti10', 'Cr60V7')",-0.0415639,"('TiCr2', 'V30Cr40')",-0.00191422,"('TiV3Cr', 'Cr')",-0.00619006,"('VCr', 'Ti10Cr30')",-0.0104477,"('V30Cr60', 'Ti10')",-0.00999197,"('V30Cr59', 'Ti10Cr1')"
1713,Ti5V4Cr,Ti50V40Cr10,0.13531307,1.39687955,2.85941871,154.2910574,3.96096725,198.8643654,116.4679672,57.54892189,bcc,0.13123548,0.08868243,3.10686456,0.34339529,50.3366061,-1823.445605,2.89077943,135.2439194,0.13807497,1000,0.08129147,0.04994401,1.53934168,15.4583058,0,0,0,0.5,0,0,0,0.4,0.1,0,0,0,0,0,0,0.00008129,-0.00273262,49.50971,4.6,1.588,5.31836184,2061.7,133.7,52.3,137.1,0.329,0.0476528,0.1400382,0.4005314,0.34746218,0.19974564,0.03778918,0.11265639,0.18734609,0.17264898,0.1588732,0.13447957,3.90641898,3.66389644,16.83143535,1750.612735,1.99152824,14.69563231,29.59114651,1.5453413,0.04290339,0.00397412,0.15429941,0.03214023,0.00035034,-0.03857893,0.12215917,0.04711281,0.03726359,2.3288,2.8197,0.01847363,0.05603484,0.08029105,0.07545925,14.21552654,6.10422816,1.98062593,0.8925,4.36856,0.7255,0.31153384,0.960516,15.56502412,19.70453163,0.1,19.91233989,22.0767501,32.6315734,1.9272,7.3762591,0.05969116,"('Ti33', 'Cr10V40Ti17')",-0.01019936,"('TiCr2', 'Ti45V40')",0.0479013,"('TiV4', 'Ti4Cr')",-0.00597031,"('VCr', 'Ti50V30')",-0.01405434,"('V40Cr10', 'Ti50')",-0.03318422,"('V39Cr10', 'Ti50V1')"
1589,Ti2V2Cr,Ti40V40Cr20,0.00024729,0.98574739,2.85470896,167.0336833,3.9836252,230.8301454,119.9490045,54.65039742,bcc,0.1252094,0.09116697,3.06398399,0.34316394,54.96510744,-1862.861039,2.85088124,147.6543003,0.20657151,1000,0.09090598,0.03430342,1.52078285,14.87890212,0,0,0,0.4,0,0,0,0.4,0.2,0,0,0,0,0,0,0.00009091,-0.00987551,49.92262,4.8,1.6,5.571548,2085.6,139.2,59.4,153.4,0.318,0.05013862,0.14981986,0.46855817,0.41087928,0.18894634,0.03924044,0.11691099,0.26255706,0.23914774,0.15550792,0.13751531,5.58447071,4.42504136,16.51306616,2145.032445,2.26348902,3.53957558,37.74697517,1.5257876,0.03395013,-0.00592147,0.20730968,0.03980442,-0.0000923,-0.0399639,0.16750526,0.05076272,0.03970014,2.3488,2.9186,0.01739105,0.05173852,0.0903531,0.08421717,15.9410664,6.78689816,1.93255132,1.034,3.94172,0.886,0.3772139,0.9177954,4.22325226,11.97774909,0.152,0,20.09062762,21.21485248,1.8846,8.45859408,0.02594553,"('Ti33', 'Cr20V40Ti7')",-0.02245449,"('TiCr2', 'Ti30V40')",0.03066443,"('TiV4', 'Ti3Cr2')",-0.01444331,"('VCr', 'Ti40V20')",-0.01807745,"('V40Cr20', 'Ti40')",-0.032407,"('V39Cr20', 'Ti40V1')"
1437,Ti3V4Cr3,Ti30V40Cr30,0.1206706,0.729208,2.94671232,179.7763092,4.01563884,267.6715971,125.753527,51.74389607,bcc,0.10404631,0.07851448,3.02216833,0.3475631,58.72970666,-1902.277587,2.81197389,158.2839709,0.27289139,1000,0.09383413,0.01021218,1.50222402,14.3141607,0,0,0,0.3,0,0,0,0.4,0.3,0,0,0,0,0,0,0.00009383,-0.01857859,50.33553,5,1.612,5.83926454,2109.5,144.7,66.5,169.7,0.307,0.04962976,0.1513392,0.4778194,0.42266315,0.17065882,0.03802853,0.11327239,0.30844876,0.27920244,0.14354766,0.14055104,9.14106539,5.06832198,19.76044374,2389.941494,2.43206295,1.31167152,27.74903355,1.5062339,0.02165427,-0.01720104,0.26170393,0.04885257,-0.00387756,-0.04273287,0.21285136,0.05113665,0.03930789,2.3688,3.0175,0.01474434,0.04337186,0.12182614,0.10995698,17.61776875,7.43742348,1.88600289,1.1755,3.51488,1.0465,0.44178487,0.8750748,4.55644375,9.33757725,0.204,0,19.35511937,19.31765728,1.842,9.56447815,0.00762469,"('V3Ti30', 'Cr30V37')",-0.03423685,"('TiCr2', 'Ti15V40')",0.015213,"('TiV4', 'Ti2Cr3')",-0.02313486,"('VCr', 'Ti30V10')",-0.01869936,"('V40Cr30', 'Ti30')",-0.0281942,"('V39Cr30', 'Ti30V1')"
1257,Ti(VCr)2,Ti20V40Cr40,0.39114757,0.56924573,3.00407334,192.5189352,4.00488187,305.9306745,130.1177269,50.04038526,bcc,0.06832526,0.05130404,2.98161565,0.35018308,62.82204897,-1941.695204,2.77424169,169.6425347,0.33718117,1000,0.09090598,-0.02258072,1.4836652,13.76389336,0,0,0,0.2,0,0,0,0.4,0.4,0,0,0,0,0,0,0.00009091,-0.02884185,50.74844,5.2,1.624,6.12252816,2133.4,150.2,73.6,186,0.296,0.04578277,0.14267788,0.45952043,0.40892743,0.1439315,0.03405405,0.10144242,0.33285471,0.29952658,0.12172354,0.14358678,35.58170821,4.69502824,13.06504748,2404.491825,2.46517147,1.60400949,25.48169081,1.4866802,0.00545052,-0.03069866,0.31831622,0.06011877,-0.0115707,-0.04771988,0.25819745,0.04804377,0.03609036,2.3888,3.1164,0.01462026,0.03964216,0.14948998,0.13433533,19.24563349,8.05661148,1.84090909,1.317,3.08804,1.207,0.50527461,0.8323542,9.0703165,11.32731517,0.256,0.58724169,6.37839146,15.56681603,1.7994,10.6955838,0.02905094,"('V13Ti20', 'Cr40V27')",-0.0424485,"('TiCr2', 'V40')",0.001796,"('TiV4', 'TiCr4')",-0.01345093,"('VCr', 'Ti20')",-0.01590778,"('V40Cr40', 'Ti20')",-0.02052391,"('V39Cr40', 'Ti20V1')"
1049,TiV4Cr5,Ti10V40Cr50,0.62605969,0.49289765,2.85861595,205.2615611,3.9850372,355.4434461,134.0884907,54.55266871,bcc,0.01725058,0.00873997,2.94241404,0.34335591,72.71822439,-1981.113949,2.73776658,195.3729125,0.40166103,1000,0.08129147,-0.06404089,1.46510637,13.22791191,0,0,0,0.1,0,0,0,0.4,0.5,0,0,0,0,0,0,0.00008129,-0.0406653,51.16135,5.4,1.636,6.42244059,2157.3,155.7,80.7,202.3,0.285,0.03726378,0.1183766,0.42516102,0.37951093,0.10443602,0.02677518,0.07981865,0.33838687,0.30229985,0.0862937,0.14662252,11.36913001,4.5496807,13.78317189,2048.055592,2.28453516,1.95219469,23.58612097,1.4671265,-0.01542511,-0.04693036,0.37766259,0.07411906,-0.02393572,-0.05544097,0.30354354,0.04035831,0.02964789,2.4088,3.2153,0.0142368,0.03758667,0.16914043,0.15102603,20.82466049,8.64524265,1.7972028,1.4585,2.6612,1.3675,0.56771006,0.7896336,4.66449068,4.16094849,0.308,1.52808422,6.29897089,13.25899885,1.7568,11.85374572,0.06783901,"('V23Ti10', 'Cr50V17')",-0.03522474,"('TiCr2', 'V40Cr30')",-0.00782966,"('TiV4', 'Cr')",-0.02122331,"('VCr', 'Ti10Cr9')",-0.00874663,"('V40Cr50', 'Ti10')",-0.00864759,"('V39Cr50', 'Ti10V1')"
1596,Ti4V5Cr,Ti40V50Cr10,0.02234064,1.14607063,2.88020485,161.8065849,3.96755202,216.8890097,119.6075262,55.74572538,bcc,0.11717434,0.0831319,3.08171999,0.34440826,52.78606734,-1842.547943,2.86738368,141.9320498,0.17562289,1000,0.08129147,0.03588287,1.52602082,15.08192936,0,0,0,0.4,0,0,0,0.5,0.1,0,0,0,0,0,0,0.00008129,-0.00576475,49.81716,4.7,1.597,5.48493464,2085.9,139,52.6,138.3,0.334,0.04663137,0.13953507,0.39635022,0.3415757,0.18801632,0.03649667,0.10883419,0.18607582,0.17067648,0.15472496,0.12411047,5.80358212,3.66326073,16.17617613,1773.738798,1.96060906,23.61292336,29.56443348,1.5326963,0.02921745,-0.00848106,0.19662741,0.04577636,-0.00482499,-0.0425235,0.15085106,0.04597772,0.03592617,2.381,2.8709,0.01587488,0.04842611,0.0755804,0.06827399,14.18007981,5.95551441,2.003003,0.989,4.31016,0.768,0.32255355,0.9248084,17.8762414,19.70453163,0.137,16.97661127,22.07169619,26.73211472,1.8819,7.5349805,0.05210649,"('Ti33', 'Cr10V50Ti7')",-0.00693399,"('TiCr2', 'Ti35V50')",0.06439179,"('V', 'Ti4Cr')",-0.00345458,"('VCr', 'Ti40V40')",-0.01168983,"('V50Cr10', 'Ti40')",-0.02616411,"('V49Cr10', 'Ti40V1')"
1444,Ti3V5Cr2,Ti30V50Cr20,0.04504068,0.82412343,2.94272536,174.5492108,3.99938432,251.7194557,124.3882597,52.4683109,bcc,0.1010708,0.07553897,3.03946066,0.34737758,56.69302146,-1881.964119,2.82806353,152.7738123,0.24396908,1000,0.08872862,0.01234218,1.50746199,14.51202912,0,0,0,0.3,0,0,0,0.5,0.2,0,0,0,0,0,0,0.00008873,-0.01605853,50.23007,4.9,1.609,5.74758015,2109.8,144.5,59.7,154.6,0.323,0.04691941,0.14278632,0.46365994,0.40373004,0.16997334,0.03591868,0.10706063,0.26047023,0.23584513,0.14293122,0.12714621,11.30083944,4.42440566,17.10408516,2050.533742,2.16163866,10.03008216,37.86506925,1.5131426,0.01656511,-0.02139313,0.25265416,0.05645702,-0.00896672,-0.04692496,0.19619715,0.04751812,0.03643946,2.401,2.9698,0.01389869,0.0419275,0.10607947,0.09455172,15.88879671,6.61757464,1.95420975,1.1305,3.88332,0.9285,0.38671387,0.8820878,9.37275323,13.58482964,0.189,7.98911893,19.35511937,22.00304214,1.8393,8.63850199,0.0333242,"('V3Ti30', 'Cr20V47')",-0.01571888,"('TiCr2', 'Ti20V50')",0.04193037,"('V', 'Ti3Cr2')",-0.00958602,"('VCr', 'Ti30V30')",-0.01385993,"('V50Cr20', 'Ti30')",-0.02355948,"('V49Cr20', 'Ti30V1')"
1264,Ti2V5Cr3,Ti20V50Cr30,0.2864193,0.61642477,3.06046138,187.2918367,4.17207577,289.5098184,129.8074505,49.22224742,bcc,0.0697765,0.05275528,2.99806977,0.35267229,59.80848976,-1921.38141,2.78955141,161.8025737,0.30980582,1000,0.08872862,-0.01895212,1.48890316,13.95666933,0,0,0,0.2,0,0,0,0.5,0.3,0,0,0,0,0,0,0.00008873,-0.02791249,50.64298,5.1,1.621,6.02541352,2133.7,150,66.8,170.9,0.312,0.04379854,0.13589189,0.47267475,0.41494006,0.14344957,0.03255558,0.09703309,0.30560541,0.27467925,0.12126875,0.13018195,813.1265835,5.04434202,11.92695631,2119.737287,2.23430205,0.63843856,30.87152412,1.4935889,0.00023283,-0.03581525,0.31019096,0.06864773,-0.01678839,-0.05283647,0.24154324,0.04545405,0.03409296,2.421,3.0687,0.01259072,0.03641605,0.12958901,0.11497269,17.548676,7.24852375,1.90697674,1.272,3.45648,1.089,0.44981413,0.8393672,8.93577542,11.65049242,0.241,0.86033164,6.37839146,22.81839202,1.7967,9.76717093,0.04937285,"('V13Ti20', 'Cr30V37')",-0.0231871,"('TiCr2', 'Ti5V50')",0.02102913,"('V', 'Ti2Cr3')",-0.01638843,"('VCr', 'Ti20V20')",-0.01222091,"('V50Cr30', 'Ti20')",-0.01712013,"('V49Cr30', 'Ti20V1')"
1056,TiV5Cr4,Ti10V50Cr40,0.60796985,0.49779913,3.07959305,200.0344626,3.94713977,329.6054837,133.8980876,48.71148534,bcc,0.02330953,0.01479892,2.95852084,0.35349816,64.66240291,-1960.799817,2.75275314,175.0408865,0.37529617,1000,0.08129147,-0.05798194,1.47034434,13.41566183,0,0,0,0.1,0,0,0,0.5,0.4,0,0,0,0,0,0,0.00008129,-0.04132664,51.05589,5.3,1.633,6.31950618,2157.6,155.5,73.9,187.2,0.301,0.03607595,0.1138492,0.45425145,0.40082474,0.10414235,0.02595976,0.07742693,0.32923474,0.29375067,0.08601104,0.13321769,8.58575222,4.57817582,7.26530503,1850.468475,2.1067467,2.00668198,20.97932472,1.4740352,-0.02042855,-0.0524161,0.36990649,0.08301716,-0.02893916,-0.06092671,0.28688933,0.03887391,0.02862348,2.441,3.1676,0.01188028,0.03103824,0.14944487,0.13227778,19.15971756,7.84912641,1.86123033,1.4135,3.02964,1.2495,0.51188038,0.7966466,0.26231534,6.72215765,0.293,2.32260668,6.29897089,12.73354422,1.7541,10.92281943,0.08251036,"('V23Ti10', 'Cr40V27')",-0.02685216,"('TiCr2', 'V50Cr20')",0.00168808,"('V', 'TiCr4')",-0.02385676,"('VCr', 'Ti10V9')",-0.00692382,"('V50Cr40', 'Ti10')",-0.00698833,"('V49Cr40', 'Ti10V1')"
1451,Ti3V6Cr,Ti30V60Cr10,0.00293744,0.95173291,2.90970423,169.3221124,3.9281435,235.8979166,122.429331,53.99589339,bcc,0.09679023,0.0712584,3.05694964,0.34582356,55.07507995,-1861.650746,2.84433613,148.2426798,0.21338714,1000,0.07737897,0.01941126,1.51269996,14.71171264,0,0,0,0.3,0,0,0,0.6,0.1,0,0,0,0,0,0,0.00007738,-0.00903439,50.12461,4.8,1.606,5.6576642,2110.1,144.3,52.9,139.5,0.339,0.04381013,0.13353683,0.39212538,0.3355459,0.16926959,0.03350561,0.09994028,0.18462577,0.1682651,0.14230589,0.11374138,12.12334711,3.66326073,14.37102523,1705.053039,1.8788098,21.04260463,21.55623949,1.5200513,0.01346801,-0.02167693,0.23611044,0.0565675,-0.01206382,-0.04720876,0.17954294,0.04319768,0.03304081,2.4332,2.9221,0.01588934,0.04897123,0.09042308,0.08125346,14.14329869,5.81263303,2.02571861,1.0855,4.25176,0.8105,0.33310044,0.8891008,19.06714392,20.18886824,0.174,20.37881579,21.33618793,28.3211142,1.8366,7.70080513,0.05454387,"('V3Ti30', 'Cr10V57')",-0.003626,"('TiCr2', 'Ti25V60')",0.04600988,"('V', 'Ti3VCr')",-0.00084229,"('VCr', 'Ti30V50')",-0.00858463,"('V60Cr10', 'Ti30')",-0.01834375,"('V59Cr10', 'Ti30V1')"
1271,TiV3Cr,Ti20V60Cr20,0.16904818,0.68855349,3.06518126,182.0647383,4.02050087,273.9563919,129.1964441,49.83748377,bcc,0.07022731,0.05320609,3.01512846,0.3528769,57.89209349,-1901.06769,2.80542365,156.641752,0.28134978,1000,0.08188797,-0.01166066,1.49414113,14.15123667,0,0,0,0.2,0,0,0,0.6,0.2,0,0,0,0,0,0,0.00008189,-0.02247906,50.53752,5,1.618,5.93019434,2134,149.8,60,155.8,0.328,0.04145383,0.12843792,0.45874224,0.39650241,0.14295069,0.03072735,0.09163261,0.25825205,0.23221884,0.12080376,0.11677712,60.04705184,4.39390076,15.20473557,1821.15474,1.98839894,8.15931649,29.47866588,1.5004976,-0.0029102,-0.03739166,0.29493984,0.07005081,-0.01993142,-0.05441288,0.22488903,0.0422598,0.03153687,2.4532,3.021,0.01423303,0.04214747,0.12710072,0.11297539,15.83519243,6.45491294,1.97619048,1.227,3.82492,0.971,0.39580955,0.8463802,0.20578228,12.35605992,0.226,8.99157997,6.37839146,17.16707114,1.794,8.82675164,0.06536972,"('V13Ti20', 'Cr20V47')",-0.00865639,"('TiCr2', 'Ti10V60')",0.02669935,"('V', 'Ti2VCr2')",-0.00454516,"('VCr', 'Ti20V40')",-0.00854774,"('V60Cr20', 'Ti20')",-0.01353213,"('V59Cr20', 'Ti20V1')"
1063,Ti(V2Cr)3,Ti10V60Cr30,0.52972183,0.52060955,3.19309001,194.8073642,4.04130998,309.8969756,132.7639414,46.10857475,bcc,0.02865553,0.02014492,2.97448949,0.35821328,60.06980239,-1940.485738,2.76761116,163.1752067,0.34652761,1000,0.07737897,-0.04872344,1.4755823,13.60517994,0,0,0,0.1,0,0,0,0.6,0.3,0,0,0,0,0,0,0.00007738,-0.03748391,50.95043,5.2,1.63,6.21860479,2157.9,155.3,67.1,172.1,0.317,0.03450155,0.10852084,0.46751429,0.40715054,0.10383017,0.02473547,0.07380492,0.30264911,0.26987547,0.08571454,0.11981286,7.15339001,4.77290838,8.1538277,1629.67368,1.90958621,1.88447182,18.99873984,1.4809439,-0.02334223,-0.05452695,0.35518981,0.08495469,-0.03185284,-0.06303756,0.27023512,0.03677177,0.02694529,2.4732,3.1199,0.01235667,0.03397995,0.15534752,0.13756727,17.47824866,7.06705833,1.92825769,1.3685,3.39808,1.1315,0.45750445,0.8036596,0,6.72215765,0.278,2.50417628,6.29897089,19.08005772,1.7514,9.979587,0.09312963,"('V23Ti10', 'Cr30V37')",-0.01342001,"('TiCr2', 'V60Cr9')",0.008949,"('V', 'TiVCr3')",-0.00916609,"('VCr', 'Ti10V30')",-0.00504725,"('V60Cr30', 'Ti10')",-0.00523131,"('V59Cr30', 'Ti10V1')"
1902,ZrTi8V,Ti80V10Zr10,7.75153261,8.33970215,3.43854361,117.3294081,3.98775539,124.6900168,107.2104187,72.887321,bcc,0.16895467,0.09489478,3.28235984,0.36744,32.87349647,-2275.804396,3.05406886,89.90506818,-0.03847949,1000,0.0550675,0.11388717,1.61499973,17.75683485,0,0.1,0,0.8,0,0,0,0.1,0,0,0,0,0,0,0,0.00005507,0.00829129,52.51015,4.1,1.528,4.91051562,1983.9,110.7,43.2,112.3,0.327,0.04243425,0.13037542,0.08138146,0.13818392,0.15457716,0.03043491,0.09056848,0.06444578,0.11881065,0.0959545,0.17937941,1.66598571,3.54750727,49.95355183,1241.817184,1.74618567,19.1708811,33.32103038,1.6184237,0.06557584,0.03091727,-0.02052501,-0.01421024,-0.00848405,-0.04314262,-0.00631477,0.03918538,0.02818679,2.1422,2.5267,0.01749535,0.05635568,0.04172642,0.07748048,12.29738856,5.74054176,1.9717682,0.4564,4.9298,0.423,0.19746055,1.0775709,10.96292673,19.38649037,-0.061,20.32908162,4.04519293,37.34024297,2.0703,5.93990656,0.10271962,"('Ti23Zr10', 'V10Ti57')",0.00352271,"('ZrV2', 'Ti80Zr5')",0.01250996,"('Ti', 'ZrTi3V')",0.01292794,"('TiV', 'Ti70Zr10')",0.00145405,"('Ti80Zr10', 'V10')",1000,
1862,Zr2Ti7V,Ti70V10Zr20,7.43980542,8.0760144,3.39217658,115.6569671,4.01882951,125.2708206,107.1240128,73.27694037,bcc,0.21297617,0.14145186,3.32570353,0.36579018,33.36292974,-2824.88163,3.09439796,91.13352387,-0.03228074,1000,0.06909537,0.1438808,1.63213638,18.27506217,0,0.2,0,0.7,0,0,0,0.1,0,0,0,0,0,0,0,0.0000691,0.01518651,56.84585,4.1,1.507,5.16522561,2002.6,109.1,42.1,107.4,0.329,0.05202035,0.15949213,0.11011237,0.19096378,0.1659231,0.03858262,0.11466131,0.08994761,0.16659766,0.10506415,0.19421425,2.11948078,3.15819549,50.36295826,1589.513264,2.00922768,17.95489497,40.22433849,1.6340174,0.06528504,0.02726394,-0.00893627,-0.0055693,-0.00623927,-0.04426037,-0.00336696,0.04786992,0.03556475,2.1322,2.4862,0.01912613,0.06193198,0.05097696,0.09509175,12.09973003,5.67476317,1.98062593,0.4513,4.889,0.4085,0.19158616,1.0447824,14.89791226,19.67371927,-0.059,21.31052611,4.62250344,42.53791029,2.0349,5.94610547,0.07116502,"('Ti13Zr20', 'V10Ti57')",0.00181508,"('TiV2', 'Ti64Zr20')",0.0104212,"('Ti', 'Zr2Ti2V')",0.00747548,"('TiV', 'Ti60Zr20')",-0.00051806,"('Ti70Zr20', 'V10')",-0.02478497,"('Ti70V1Zr20', 'V9')"
1794,Zr3Ti6V,Ti60V10Zr30,6.8042034,7.53749951,3.27867491,113.9845261,4.00094364,123.3863879,104.138981,72.53865994,bcc,0.23993476,0.17094603,3.36380118,0.36157285,33.71934888,-3373.960118,3.12984588,91.82270006,-0.02756487,1000,0.07737897,0.16255579,1.64927302,18.80327552,0,0.3,0,0.6,0,0,0,0.1,0,0,0,0,0,0,0,0.00007738,0.02175445,61.18155,4.1,1.486,5.40301732,2021.3,107.5,41,102.5,0.331,0.05794671,0.17545875,0.12952115,0.2293098,0.17587301,0.04423083,0.13131526,0.10619877,0.19684911,0.11220853,0.20904909,2.39374583,3.23228851,49.0975023,1766.469568,2.15160796,8.15838954,45.52056545,1.6496111,0.06533948,0.02535149,-0.00049387,-0.00007471,-0.00364925,-0.04363724,-0.00041916,0.05329281,0.04069957,2.1222,2.4457,0.01911389,0.06204402,0.05328282,0.09954917,11.89603747,5.60552138,1.98953662,0.4462,4.8482,0.394,0.18565639,1.0119939,16.56610443,21.58069404,-0.057,7.32982027,11.82199349,46.11706123,1.9995,5.94950611,0.04185876,"('Ti3Zr30', 'V10Ti57')",-0.00575717,"('ZrV2', 'Ti60V9')",0.00964184,"('Ti', 'Zr3TiV')",0.00197011,"('TiV', 'Ti50Zr30')",-0.00190748,"('Ti60Zr30', 'V10')",-0.02287252,"('Ti60V1Zr30', 'V9')"
1698,Zr4Ti5V,Ti50V10Zr40,6.18490852,7.01146693,3.19760164,112.3120851,4.00517905,122.1070816,101.7413333,71.39688546,bcc,0.25322438,0.18677124,3.39817206,0.35839445,33.94103713,-3923.039611,3.16182624,92.21063271,-0.02401446,1000,0.08129147,0.17193291,1.66640967,19.34157019,0,0.4,0,0.5,0,0,0,0.1,0,0,0,0,0,0,0,0.00008129,0.02799511,65.51725,4.1,1.465,5.62488083,2040,105.9,39.9,97.6,0.333,0.06140668,0.18305759,0.14285714,0.25844056,0.18458095,0.04786572,0.14196864,0.11571545,0.21438552,0.11748322,0.22388394,2.52261386,3.27218923,52.00839435,1828.202043,2.22088267,11.47272804,45.85960504,1.6652048,0.06573919,0.0247897,0.0047837,0.00225506,-0.00071395,-0.04166344,0.00252864,0.05650202,0.04401773,2.1122,2.4052,0.01914503,0.06173494,0.05183129,0.09612874,11.68631088,5.5327672,1.99850075,0.4411,4.8074,0.3795,0.17967049,0.9792054,16.33515442,19.68628714,-0.055,10.60922129,12.34376253,45.71587357,1.9641,5.94995717,0.03983083,"('Zr33', 'V10Ti50Zr7')",-0.01387203,"('ZrV2', 'Ti50V20')",0.01234073,"('Ti', 'Zr4V')",-0.00356149,"('TiV', 'Ti40Zr40')",-0.00272272,"('Ti50Zr40', 'V10')",-0.02231073,"('Ti50V1Zr40', 'V9')"
1574,Zr5Ti4V,Ti40V10Zr50,5.68909922,6.5891514,3.13564243,110.6396442,4.0012507,121.1646131,99.81696416,70.3314455,bcc,0.25518359,0.19126603,3.42994934,0.35586524,34.10237278,-4472.119937,3.19139338,92.4764435,-0.02148721,1000,0.08129147,0.17389212,1.68354632,19.89004183,0,0.5,0,0.4,0,0,0,0.1,0,0,0,0,0,0,0,0.00008129,0.03390849,69.85295,4.1,1.444,5.83174397,2058.7,104.3,38.8,92.7,0.335,0.06292134,0.18440771,0.15107578,0.27964569,0.19214007,0.04970902,0.14727462,0.11941354,0.22093555,0.12095365,0.23871878,2.51708997,3.22807656,50.94520414,1804.270965,2.23598507,10.86270663,45.65974077,1.6807985,0.06648739,0.02547059,0.00684798,0.00137155,0.00256983,-0.03844697,0.00547644,0.05795847,0.04571602,2.1022,2.3647,0.02248632,0.07237881,0.05959784,0.11031848,11.47055033,5.45645054,2.0075188,0.436,4.7666,0.365,0.17362763,0.9464169,14.33886277,20.03397415,-0.053,11.49834081,14.25013541,44.43297389,1.9287,5.94729628,0.05099846,"('Zr33', 'V10Ti40Zr17')",-0.0209912,"('ZrV2', 'Ti40V30')",0.03030815,"('Ti4V', 'Zr')",-0.01911749,"('ZrTi', 'Ti9V10')",-0.00298884,"('Ti40Zr50', 'V10')",-0.02299162,"('Ti40V1Zr50', 'V9')"
